epoch,acc,loss,val_acc,val_loss
115,0.965,0.13655504668143423,0.95,0.21151462539174162
116,0.945,0.38774275032543803,0.88,0.27309420186195893
117,0.985,0.08039988474601127,0.88,0.6244442524033001
118,0.95,0.30895736345443686,0.71,1.168663517212808
119,0.94,0.3286592894602097,0.95,0.20314407258790482
120,0.945,0.30176236173978077,0.31,3.727074798103422
121,0.955,0.16539160750572762,0.32,2.772420735657215
122,0.97,0.0822276721766319,0.96,0.1214454434206607
123,0.965,0.22251377246771326,0.75,1.0911926189611358
124,0.935,0.294941616917231,0.87,0.37785259322612547
125,0.965,0.16302661635291632,0.55,1.664056662907824
126,0.95,0.2587334727754998,0.81,0.469341182814901
127,0.92,0.418743254693981,0.93,0.1311784163258642
128,0.965,0.12670634784734836,0.27,2.9589293112605812
129,0.98,0.05550040728620388,0.89,0.8285021333181614
130,0.95,0.16511624153031093,0.81,3.2934771879015665
131,0.945,0.26528807631451196,0.85,0.6198779130413146
132,0.95,1.68689366079207,0.84,0.6312471896976629
133,0.97,0.09747343551129972,0.96,0.11393749924485803
134,0.945,0.28739162989039224,0.22,2.3922092604637144
135,0.94,0.29818515273267504,0.55,3.2884469738360487
136,0.955,0.19901959841244177,0.95,0.15388897964527132
137,0.965,0.07714298050985033,0.65,2.753425124744774
138,0.945,0.4679064332634506,0.77,0.5693274426367134
139,0.965,0.22301966760218955,0.96,0.1077961603907847
140,0.945,0.21093755420490368,0.87,0.3036579952127999
141,0.96,0.1748015156732441,0.87,0.5001045243635943
142,0.935,0.6466114976232532,0.79,0.9150665661072708
143,0.98,0.05220736928980028,0.32,2.928087648618966
144,0.955,0.30129407743039754,0.83,0.5468889458180637
145,0.975,0.14066098644367578,0.86,0.693251524691835
146,0.97,0.1732636001329368,0.95,0.27736060138215946
147,0.96,0.295448017230165,0.88,0.2545096934329797
148,0.955,0.22380762625557446,0.98,0.05869470826460649
149,0.99,0.05443828668538782,0.9,0.5919489886770861
150,0.945,0.2476151097288075,0.72,2.043985713789525
151,0.945,0.3062565872172975,0.66,2.495923346414833
152,0.96,0.18103561854157046,0.28,2.6570423513650896
153,0.955,0.3486703170717639,0.31,2.959237840101123
154,0.915,0.4328523662793397,0.52,1.1648277808725833
155,0.98,0.12555288126427697,0.87,0.4596554811149531
156,0.93,0.23508298626337268,0.84,0.40256301907036685
157,0.935,0.1846598124524795,0.83,0.3044925503855847
158,0.945,0.19477366329393844,0.84,0.6819265743755352
159,0.95,0.25467904994586826,0.77,0.7632606860325901
160,0.96,0.14550625763016,0.68,1.7369830353282714
161,0.99,0.07049129535768643,0.91,0.3101601807161092
162,0.98,0.08899911709287757,0.81,1.4933033966524676
163,0.965,0.15012038011800496,0.37,3.6232334138429723
164,0.955,0.4078869417740269,0.72,8.564569982716126
165,0.955,0.24491506780574995,0.87,2.8994237942892913
166,0.975,0.27454126087012587,0.87,0.8684169330166784
167,0.935,0.33923818513537113,0.67,1.4314306131147283
168,0.945,0.3018052673224761,0.58,1.6460963971515776
169,0.95,0.2726399610932587,0.79,0.6424858404650826
170,0.95,0.16171731616546645,0.89,0.45884325791493213
171,0.945,0.2341404274586814,0.4,2.1806753908097742
172,0.98,0.08638543162196488,0.81,0.5637306802779881
173,0.975,0.13019161813038438,0.91,0.28166568444246814
174,0.97,0.15832552698318275,0.78,0.8992583151254167
175,0.97,0.1292310211065412,0.91,1.0936676630417514
176,0.95,0.21859660541454948,0.4,2.8811414640769364
177,0.96,0.26947426726841217,0.97,0.14499101390146385
178,0.97,0.1706968489212478,0.72,0.8972463686254514
179,0.985,0.03909481416139851,0.9,0.5222639812743093
180,0.95,0.2582396353083344,0.31,2.170078409910202
181,0.94,0.43889691703492617,0.9,0.2559332143244142
182,0.98,0.0496213169557253,0.94,0.20641007390800084
183,0.95,0.20906970863513916,0.94,0.29115249660233694
184,0.98,0.1718326372311484,0.82,0.9806089050131459
185,0.98,0.12104769054588158,0.93,0.3395919244444036
186,0.945,0.49475187025702866,0.92,0.2795584105746008
187,0.98,0.2099649790632599,0.95,0.23540368395775643
188,0.975,0.23953136263272135,0.94,0.34925723887789234
189,0.96,0.25167238372126755,0.89,0.534581114691565
190,0.98,0.07980213593100767,0.95,0.17714343701127105
191,0.99,0.02449246401176062,0.92,0.214074487325613
192,0.995,0.02154824936269435,0.97,0.12251286062032492
193,0.96,0.31729007630530137,0.92,0.4540406398798095
194,0.955,0.1978117340874439,0.9,0.8669952636829433
195,0.925,0.6384287454983812,0.95,0.1879457739051712
196,0.97,0.2241694468465538,0.33,2.5172012843191625
197,0.935,0.356736928123877,0.79,0.5246316208899953
198,0.975,0.11197624841505427,0.79,0.47172223104053046
199,0.975,0.1606391355054778,0.96,0.18404192033608752
200,0.96,0.3543792588159485,0.7,18.384198154122807
201,0.995,0.05249370881770073,0.78,0.5414360985891744
202,0.96,0.1800563393520421,0.83,1.3165888098408485
203,0.96,0.22194802892667617,0.9,0.3071917586458085
204,0.995,0.006446337892563214,0.85,1.1375428188977912
205,0.945,0.22446485180343423,0.7,1.195365107650273
206,0.955,0.4401142550443363,0.95,0.3495042299623827
207,0.985,0.03715085908085932,0.91,0.436147846283952
208,0.94,8.888388845030565,0.8,1.1897201712012486
209,0.935,0.5477826855745714,0.72,0.793157955187562
210,0.925,0.4725391800598288,0.93,0.3475023386651685
211,0.94,4.845737586583888,0.83,1.0487418943113789
212,0.98,0.14919659297646096,0.33,2.703629661463201
213,0.98,0.20414337187951698,0.51,2.8590664073194785
214,0.96,0.1938598460199796,0.91,0.3586848166361115
215,0.955,0.19535517216217488,0.32,3.8504182686284185
216,0.97,0.471070692560168,0.88,0.6945791660287054
217,0.945,0.6847576214701835,0.76,0.7847718241783245
218,0.96,0.3935105749788172,0.31,3.424247447401285
219,0.905,0.4165568057421028,0.82,0.4177895623647146
220,0.96,0.28321754822866846,0.91,0.7863570821991948
221,0.955,0.3071150795056987,0.93,0.48570002468828943
222,0.96,0.41286927169033616,0.98,0.14639382409981117
223,0.97,0.2710058034133029,0.46,1.5136259732488542
224,0.955,0.5286366163229702,0.71,1.1184441260212044
225,0.975,0.08888758019895021,0.89,1.3579350966433852
226,0.98,0.14934924573111835,0.77,1.3387192738618148
227,0.98,0.17918496510443563,0.84,0.7068105448907599
228,0.985,0.09375970989905551,0.49,2.1723870853392873
229,0.965,0.17900381439168828,0.96,0.15401655288691807
230,0.975,0.24665086057575877,0.82,1.4864872556518072
231,0.99,0.04157379509074062,0.52,1.6357988069765168
232,0.98,0.07938549850682484,0.87,1.1404051337699996
233,0.97,0.1953560346838443,0.75,0.8334810320960604
234,0.975,0.29106829874069695,0.43,2.240081378892064
235,0.955,0.2887657801375586,0.79,0.6183839891916975
236,0.985,0.10969782863065629,0.9,0.4902540805200076
237,0.95,0.3221641007020056,0.32,2.76377109631896
238,0.995,0.005269040474348969,0.86,0.49881932614911195
239,0.955,0.6230772618467227,0.47,3.2187863564220605
240,0.965,0.22505157521306213,0.96,0.4575356893930325
241,0.95,0.4804330702172679,0.85,0.6837212957129464
242,0.97,0.10074951290942565,0.88,0.414139712272979
243,0.935,0.5063742921716456,0.91,0.9079152697349024
244,0.965,0.3360424985756201,0.94,0.11914967972216772
245,0.91,1.7257985444126334,0.81,0.4093279400062598
246,0.925,0.6421720779580098,0.87,0.4073193568443867
247,0.955,0.34997893998615864,0.88,0.34086802389330706
248,0.97,0.1173342577237431,0.66,0.7907574618991282
249,0.97,0.4952033032344525,0.82,1.0018754886053944
250,0.975,0.06461616783484925,0.87,0.48593884465319626
251,0.965,0.30733275957378753,0.56,3.8910055807169557
252,0.955,0.1957681544315694,0.82,0.5730826787834666
253,0.955,0.20045400892113618,0.74,1.594421809540886
254,0.935,0.2677610880503208,0.94,0.12844913192881025
255,0.945,0.3161311199530384,0.83,0.6635236847112139
256,0.94,0.23230201321541166,0.95,0.1712729392612482
257,0.985,0.04471237255389017,0.86,0.7673122888154625
258,0.96,0.21141549066365137,0.92,0.2777082178468651
259,0.965,0.11886716076301256,0.95,0.23880964110572087
260,0.965,0.2504777296452032,0.87,1.3079010801180813
261,0.945,0.36866430239462306,0.93,0.31461598888364806
262,0.94,0.5106464328355627,0.77,1.227755923383138
263,0.94,0.23054050953504585,0.86,0.6246159657335256
264,0.98,0.13073184673461744,0.95,0.42575526955609555
265,0.95,0.43283177449397875,0.83,0.888591849346685
266,0.96,0.7841529573745789,0.88,0.7163346366639363
267,0.975,0.22493177916495175,0.91,0.27147081602431455
268,0.95,0.4187960789229892,0.54,1.4391991028096527
269,0.97,0.28561759651162644,0.47,2.04134717175737
270,0.965,0.11731797318544342,0.94,0.5314628651760875
271,0.955,0.6223822788051795,0.91,0.2626819587954107
272,0.955,0.26768170006089936,0.56,7.940665839414785
273,0.99,0.03264636691677634,0.57,1.6081716110225535
274,0.985,0.09053627300514001,0.46,3.213877502789255
275,0.96,0.4970279462714248,0.67,1.3145107130645375
276,0.99,0.05050967984461735,0.99,0.07627608444490881
277,0.97,0.39179625193647155,0.9,0.4791188236056299
278,0.95,0.27247247871504277,0.34,5.26828359376901
279,0.95,0.3138223591628692,0.87,0.7387022003146072
280,0.95,0.23212300464715618,0.57,1.849647693107836
281,0.985,0.1264933126760724,0.9,0.4981935520602687
282,0.97,0.08160060537752542,0.7,0.9167846331745386
283,0.975,0.09549531434768074,0.84,1.007779652866422
284,0.965,0.20855728534279028,0.69,3.6954731888306105
285,0.985,0.20855963011197307,0.78,3.1872321148426646
286,0.96,2.643263502455087,0.92,0.35133283298926926
287,0.975,0.12262102789098069,0.3,4.440697031160816
288,0.99,0.07776916026684468,0.36,4.295365268476307
289,0.98,0.14147395808970867,0.77,4.375885693841153
290,0.965,0.3385933791366854,0.8,1.8724451834962383
291,0.865,1.7136746647280097,0.31,4.7944424985244405
292,0.95,0.3266358323453282,0.83,0.4429715836132641
293,0.955,0.28521040648672247,0.83,1.0680047408927118
294,0.935,0.3214320983813377,0.67,2.823860486483203
295,0.94,0.2312208814852986,0.95,0.2663640725914588
296,0.93,0.4234021364006327,0.96,0.19433890835949158
297,0.95,0.39444602553899655,0.94,0.2808606929137405
298,0.95,1.5787675084034973,0.92,0.25247614094714055
299,0.965,0.1817790560046358,0.84,0.6199534732908701
