epoch,acc,loss,val_acc,val_loss
0,0.375,1.3441944920737297,0.43,2.189870583489537
1,0.425,1.1358523517847061,0.36,2524.4602503709493
2,0.46,1.102583714425564,0.36,118.12333934783936
3,0.515,1.0570452103018761,0.34,16.696969126180047
4,0.58,0.8983234749361872,0.29,7.97145212739706
5,0.655,0.8953874083608389,0.63,1.129010810405016
6,0.61,0.8474153296649456,0.61,1.1845800705626608
7,0.69,0.7418437167815864,0.35,2.312601250342559
8,0.68,0.7520030855946243,0.34,7.867570599708706
9,0.8,0.5402066555246711,0.69,1.2921906216721981
10,0.795,0.45728989753872157,0.64,0.9321868873620406
11,0.795,0.5361724187619984,0.64,1.0740091146342456
12,0.82,0.49387563023483383,0.88,0.33060002617537976
13,0.8,0.5480078628053888,0.51,3.1613099325145595
14,0.87,0.3404128858726472,0.72,0.7583194993040524
15,0.85,0.4176927451998927,0.79,0.49608522289432583
16,0.895,0.2822760170768015,0.83,0.3907159166224301
17,0.92,0.24354583960201126,0.93,0.323638682840392
18,0.93,0.19497970676398835,0.56,1.7245148942759123
19,0.915,0.24418184153633773,0.78,0.5629575727528526
20,0.895,0.30292661655519626,0.78,0.6425380975753069
21,0.935,0.25449812068080063,0.78,0.39978111936012284
22,0.92,0.21314092808155694,0.7,0.6600803602435099
23,0.945,0.16560500632127514,0.7,0.9802183938198459
24,0.915,0.26246417343252687,0.61,1.6743549883505329
25,0.92,0.249159424045356,0.96,0.14861089116893708
26,0.93,0.22461437948106322,0.82,0.513195027699694
27,0.96,0.16685874566310305,0.6,1.6435569343942915
28,0.96,0.14948965063216746,0.93,0.32672659313015173
29,0.935,0.17064966214547894,0.89,0.37462388306608774
30,0.965,0.12443040598540392,0.76,0.6227160664248368
31,0.955,0.22049004327658622,0.65,1.7137478438788094
32,0.975,0.12408074847267926,0.92,0.24653221920212673
33,0.96,0.11596543778985506,0.92,0.22955733450042318
34,0.935,0.2738889058703171,0.87,0.3551053272940044
35,0.975,0.06322718610356091,0.98,0.058289084097896196
36,0.92,0.1939276897558011,0.8,0.6824766449470553
37,0.99,0.02227916261291284,0.97,0.07422515401114652
38,0.995,0.025513499957111493,0.91,0.3986017824543626
39,0.97,0.12328042070857918,0.85,0.42307330996060044
40,0.97,0.1666920970518595,0.95,0.21630286003646687
41,0.98,0.08022475312755205,0.95,0.21904428567097056
42,0.97,0.10136154011089275,0.68,2.3828335332422443
43,0.995,0.01843501468844863,0.77,1.9423417097716833
44,0.96,0.15515310138607277,0.68,2.26913485456074
45,0.985,0.11855369362296131,0.68,2.667902211701536
46,0.955,0.1476665768054977,0.77,1.4062421577380826
47,0.98,0.06840899370949557,0.82,0.6514545711660081
48,0.955,0.24243648568089607,0.62,1.9724512922706594
