epoch,acc,loss,val_acc,val_loss
254,0.98,0.07052560539456824,0.69,3.9977960845773
255,0.995,0.03050407556003119,0.56,7.149159836728359
256,0.995,0.03220978123730031,0.63,5.509473982807611
257,1.0,0.00019706353161652145,0.97,0.16653810643764375
258,0.99,0.051882803712778196,0.92,0.34540614096189004
259,0.98,0.1313221465648939,0.47,7.992482015514894
260,0.985,0.05088866998862361,0.99,0.053152854376682726
261,0.985,0.057257101290718815,0.74,0.6398027394811249
262,0.975,0.12358067485530853,0.76,1.541201853300886
263,0.995,0.07026875529517092,0.85,0.6798295183599317
264,0.99,0.02468863967312668,0.97,0.050898552097357525
265,0.99,0.09120875200621213,0.54,4.882438399666097
266,0.995,0.020519363516136303,0.99,0.023482550756246355
267,0.99,0.03889607166604929,0.97,0.16834703565476153
268,0.99,0.037412496618472346,0.91,0.8124655284376194
269,1.0,2.198721913160284e-06,0.58,4.026097604088616
270,1.0,0.00016973661634313685,0.87,1.098505628699222
271,0.97,0.3143182344734954,0.94,0.43193355620641755
272,0.975,0.28409579300407495,0.97,0.1244342637008392
273,0.98,0.111462180340875,0.93,0.5123753744189957
274,1.0,2.921225142738848e-05,0.69,4.043312030845548
275,0.995,0.008869699752206408,0.43,19.018995893001556
276,0.98,0.11459153254164352,0.89,0.5730538778452088
277,0.99,0.05130631633888292,0.77,1.9006385603375684
278,0.995,0.037957927493121844,0.98,0.22042614180488498
279,0.99,0.018087564737600984,0.66,1.8195086967017415
280,0.995,0.06649777105720801,0.77,1.3447822394638007
281,1.0,0.0047554265609475975,0.94,0.34910278668674266
282,0.985,0.08413446973766686,0.9,0.6535381332963565
283,1.0,2.6396011681200094e-05,0.92,0.8522587652341688
284,0.99,0.07703569291986576,0.94,0.3274001189453204
285,0.99,0.021004675514071033,0.95,0.31009691702821146
286,0.99,0.13406946040749101,0.99,0.10703650755174798
287,0.99,0.0693002517207336,0.97,0.21283242406672215
288,1.0,1.671253734556899e-05,0.99,0.03053802440333996
289,0.99,0.03487814359329018,0.89,0.7232993806778244
290,0.995,0.03138449383309428,0.91,0.790509374627697
291,0.99,0.025254224447582595,0.84,1.8773717475648732
292,0.995,0.040373852837925134,0.97,0.1908225247398007
293,1.0,4.182497395817108e-06,0.96,0.26473052862454594
294,0.995,0.013911680520262593,0.92,0.7447331738385117
295,0.975,0.1161471223809741,0.77,0.780158446781856
296,0.99,0.10944510956712929,0.95,0.50651816200795
297,0.98,0.1857265831521022,0.94,0.2688364676446706
298,0.975,0.2083763782254925,0.97,0.16197044458157478
299,0.995,0.03586771314449653,0.99,0.02119510357619106
