epoch,acc,loss,val_acc,val_loss
66,0.57,1.04483878,0.46,1.53128441
67,0.655,1.045718701,0.63,1.036646464
68,0.655,0.865443657,0.63,1.226176554
69,0.615,1.127653656,0.48,1.749492523
70,0.635,1.112187378,0.63,1.226496619
71,0.655,0.90772743,0.43,2.971329474
72,0.66,0.974622796,0.67,1.087591707
73,0.67,1.064771823,0.62,1.169760347
74,0.645,1.054645727,0.66,0.875591284
75,0.72,0.901741091,0.59,1.111634128
76,0.69,0.849851636,0.6,1.443031145
77,0.71,0.865051584,0.59,1.420298848
78,0.71,0.973196958,0.72,1.317967297
79,0.73,0.779107208,0.43,2.228462032
80,0.63,0.939831175,0.75,0.775834588
81,0.745,0.733480232,0.54,3.482997001
82,0.68,0.987112069,0.55,1.607889845
83,0.69,0.918357431,0.7,0.760186921
84,0.705,0.824983438,0.6,1.126998885
85,0.71,0.82020932,0.77,0.750150761
86,0.75,0.810173748,0.71,0.889288783
87,0.77,0.70542237,0.72,0.836826312
88,0.735,0.809976778,0.67,0.911643667
89,0.74,0.736915197,0.57,2.02492312
90,0.78,0.74041028,0.79,0.746781501
91,0.705,0.951896977,0.68,1.135440371
92,0.73,0.823986817,0.82,0.46194977
93,0.705,0.785160953,0.6,1.864275954
94,0.725,0.883320143,0.62,2.933647809
95,0.74,0.681937059,0.68,1.206054489
96,0.75,0.783493524,0.66,1.855678016
97,0.75,0.726587041,0.59,2.17801468
98,0.755,0.695034932,0.5,2.645350086
99,0.785,0.625134648,0.73,1.020473061
100,0.79,0.701924072,0.61,2.412202246
101,0.775,0.680052227,0.59,2.35538466
102,0.78,0.772192322,0.55,2.833602262
103,0.755,0.64868257,0.68,0.880702015
104,0.775,0.686317515,0.73,0.828687056
105,0.745,0.716738049,0.75,0.95177901
106,0.785,0.657638791,0.65,1.103788347
107,0.76,0.747054104,0.7,0.832881619
108,0.77,0.644129156,0.83,0.763069203
109,0.805,0.552363657,0.62,1.75551594
110,0.8,0.643575548,0.7,1.061331893
111,0.805,0.539320607,0.76,0.669143725
112,0.765,0.696100462,0.73,1.507748912
113,0.775,0.603932264,0.81,0.59289145
114,0.795,0.558408596,0.83,0.941739092
115,0.76,0.698486596,0.8,0.751017413
116,0.78,0.591003036,0.84,0.614811828
117,0.835,0.502650983,0.75,0.720361418
118,0.785,0.546606774,0.83,0.492346377
119,0.855,0.536025292,0.81,0.694704949
120,0.81,0.705743609,0.82,0.575475687
121,0.86,0.417778362,0.85,0.406890335
122,0.83,0.591214042,0.85,0.477190568
123,0.84,0.500952619,0.84,0.603978585
124,0.785,0.635929291,0.71,1.202301978
125,0.795,0.611699909,0.84,0.63410848
126,0.82,0.505002623,0.77,0.67101453
127,0.87,0.490124945,0.84,0.444382639
128,0.865,0.511668924,0.82,0.602072207
129,0.795,0.594927875,0.77,0.844519928
130,0.815,0.672014701,0.81,0.554018034
131,0.86,0.42846441,0.86,0.500248295
132,0.795,0.584629936,0.8,0.621954357
133,0.82,0.593602784,0.78,0.819115941
134,0.885,0.329966967,0.89,0.409856783
135,0.855,0.493374279,0.85,0.680283921
136,0.81,0.599880914,0.83,0.519636632
137,0.87,0.477940394,0.83,0.6377692
138,0.85,0.502509825,0.82,0.560361902
139,0.87,0.521637117,0.91,0.323681105
140,0.835,0.519434772,0.81,0.663757117
141,0.795,0.612759863,0.79,0.992950301
142,0.83,0.500988609,0.83,0.54410252
143,0.87,0.481709779,0.89,0.418702075
144,0.825,0.497311176,0.69,1.254084085
145,0.85,0.505879692,0.85,0.365090787
146,0.91,0.306453047,0.89,0.450381029
147,0.82,0.619485018,0.78,0.587399607
148,0.8,0.596489161,0.79,0.761558444
149,0.815,0.640936224,0.85,0.519736386
150,0.89,0.363116682,0.8,0.782054543
151,0.855,0.46895312,0.84,0.634686931
152,0.86,0.470685819,0.83,0.893702038
153,0.875,0.408096683,0.84,0.567473318
154,0.845,0.463945395,0.81,0.975606691
155,0.845,0.611279467,0.86,0.507780062
156,0.84,0.613945518,0.88,0.457788414
157,0.84,0.543004915,0.86,0.410329166
158,0.83,0.471079377,0.86,0.338160916
159,0.87,0.405098889,0.87,0.474349519
160,0.84,0.520153096,0.86,0.548820024
161,0.885,0.459062084,0.75,0.835333083
162,0.89,0.335919696,0.84,0.440742276
163,0.875,0.378256295,0.76,1.93032332
164,0.935,0.291002394,0.9,0.61163836
165,0.87,0.32206437,0.72,1.651909701
166,0.85,0.516342546,0.7,1.939643126
167,0.865,0.444105922,0.88,0.382679767
168,0.865,0.379294444,0.84,0.90170136
169,0.925,0.198410784,0.7,2.246589308
170,0.845,0.48433675,0.76,1.073176426
171,0.895,0.381097126,0.89,0.495908259
172,0.89,0.318966389,0.74,1.868715336
173,0.865,0.470415366,0.92,0.357911796
174,0.855,0.401288524,0.86,0.354033678
175,0.845,0.43346171,0.92,0.327069297
176,0.875,0.40579827,0.93,0.185657271
177,0.895,0.347328719,0.89,0.245421021
178,0.895,0.358066528,0.81,0.932201171
179,0.925,0.255221746,0.79,0.9173888
180,0.91,0.396826243,0.93,0.232799027
181,0.88,0.537676655,0.93,0.292562453
182,0.89,0.355937178,0.8,0.911952895
183,0.875,0.436452767,0.77,0.892978595
184,0.915,0.289337036,0.77,2.082556626
185,0.87,0.512870377,0.63,4.942769331
186,0.91,0.357662238,0.6,3.900549767
187,0.87,0.470001593,0.8,0.869258439
188,0.875,0.392581408,0.79,0.953177991
189,0.885,0.368957415,0.73,1.147671489
190,0.87,0.352244065,0.76,0.87640031
191,0.87,0.392054433,0.84,0.658231559
192,0.87,0.374153916,0.89,0.317699739
193,0.895,0.335210911,0.88,0.513747414
194,0.905,0.345596224,0.92,0.344829963
195,0.925,0.271431155,0.83,0.607242024
196,0.885,0.369783371,0.82,0.959475503
197,0.88,0.395379382,0.86,0.504938588
198,0.895,0.342708491,0.68,2.699525945
199,0.905,0.296528176,0.84,0.629587759
200,0.93,0.289939597,0.83,0.543999048
201,0.91,0.33085836,0.89,0.341605599
202,0.925,0.260108651,0.9,0.497079288
203,0.88,0.428892111,0.92,0.379233851
204,0.89,0.293423245,0.71,3.550338258
205,0.925,0.303550554,0.79,1.371516946
206,0.93,0.329304876,0.88,0.467200939
207,0.87,0.412393557,0.88,0.538375268
208,0.885,0.377620568,0.87,0.383122113
209,0.88,0.397217289,0.88,0.569272293
210,0.855,0.400126155,0.8,1.146739255
211,0.905,0.403704317,0.84,0.960008808
212,0.92,0.3341671,0.84,0.570347775
213,0.895,0.341034232,0.8,0.830076699
214,0.88,0.317225297,0.88,0.402333393
215,0.89,0.367600059,0.88,0.46156833
216,0.93,0.331674277,0.93,0.358035102
217,0.915,0.287142868,0.88,0.472842834
218,0.865,0.418948464,0.89,0.316589303
219,0.915,0.304157823,0.84,0.536438912
220,0.94,0.242306322,0.91,0.306867754
221,0.9,0.370901807,0.88,0.36934131
222,0.9,0.4501936,0.89,0.359413712
223,0.93,0.269091674,0.78,1.049646633
224,0.945,0.171178284,0.84,0.562518692
225,0.855,0.452732943,0.78,1.746747928
226,0.89,0.455139167,0.89,0.47506222
227,0.935,0.353505333,0.9,0.349541487
228,0.895,0.41212866,0.9,0.232336554
229,0.935,0.297277504,0.92,0.296437413
230,0.92,0.280404455,0.9,0.341732175
231,0.9,0.282446991,0.9,0.340416343
232,0.93,0.282237693,0.94,0.220997182
233,0.91,0.366678072,0.86,0.577239349
234,0.95,0.164384133,0.92,0.477833755
235,0.895,0.345321257,0.91,0.289210509
236,0.935,0.164340099,0.87,0.474390943
237,0.905,0.38121704,0.91,0.353597312
238,0.88,0.377219628,0.89,0.674087322
239,0.855,0.507251106,0.81,1.187437903
240,0.895,0.317275912,0.75,2.1787938
241,0.925,0.260468673,0.76,1.619664338
242,0.94,0.208005775,0.96,0.216823207
243,0.935,0.226405523,0.82,0.793755831
244,0.905,0.473289479,0.89,0.401445826
245,0.855,0.544786079,0.92,0.39901635
246,0.92,0.293922689,0.91,0.499240403
247,0.895,0.322934717,0.89,0.408839358
248,0.91,0.327436628,0.79,0.585783904
249,0.92,0.283704206,0.91,0.392010385
250,0.905,0.326235198,0.84,0.553850771
251,0.925,0.27615756,0.91,0.438547486
252,0.895,0.407764559,0.87,0.436921425
253,0.905,0.27991785,0.88,0.378020676
254,0.92,0.326330232,0.86,0.651429179
255,0.93,0.249696388,0.88,0.36153392
256,0.91,0.368835903,0.91,0.2284039
257,0.92,0.247537043,0.9,0.443589092
258,0.92,0.383541171,0.84,0.573682433
259,0.935,0.199049586,0.9,0.489982998
260,0.895,0.342830542,0.89,0.46754401
261,0.885,0.396820546,0.86,0.394006073
262,0.89,0.332970687,0.91,0.329684429
263,0.925,0.283190762,0.92,0.215964715
264,0.94,0.171901518,0.94,0.300305893
265,0.915,0.382857904,0.83,1.453047474
266,0.895,0.228662332,0.88,0.920256511
267,0.93,0.287011992,0.86,0.420909564
268,0.91,0.35424761,0.93,0.353727347
269,0.915,0.325034238,0.91,0.353762687
270,0.91,0.312830673,0.89,0.516380128
271,0.905,0.386786596,0.9,0.509352844
272,0.935,0.217642311,0.92,0.430715733
273,0.9,0.326918493,0.9,0.372329227
274,0.9,0.36921748,0.81,1.500839594
275,0.915,0.294130565,0.89,0.491174323
276,0.925,0.303539778,0.93,0.357085495
277,0.91,0.317430964,0.89,0.545409645
278,0.93,0.392318185,0.88,0.685272004
279,0.93,0.305930535,0.91,0.408404413
280,0.935,0.295099331,0.87,2.171028573
281,0.92,0.313168816,0.92,0.364344349
282,0.875,0.431457993,0.87,0.772378898
283,0.935,0.33263558,0.84,0.551214061
284,0.92,0.261694613,0.94,0.144386464
285,0.95,0.162361972,0.9,0.422508916
286,0.9,0.42668486,0.89,0.337114095
287,0.915,0.27347231,0.9,0.668128979
288,0.91,0.358973003,0.89,0.502837639
289,0.925,0.254848368,0.72,1.366631547
290,0.88,0.528656441,0.88,0.628526865
291,0.935,0.245654489,0.85,0.451987202
292,0.89,0.355585223,0.95,0.236638495
293,0.92,0.255123391,0.88,0.445795164
294,0.895,0.346540809,0.87,0.664119857
295,0.92,0.227575565,0.83,0.859903405
296,0.91,0.354983115,0.86,0.511838265
297,0.925,0.347564695,0.8,2.816622683
298,0.94,0.276321073,0.93,0.301218634
299,0.895,0.389957173,0.81,2.35771219
